model,benchmark,problem_idx,n_judged_traces_this_problem,mean_reasoning_score_0_1,source_judge_json
LLaMA-3.1-8B,SVAMP,393,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,955,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,972,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,722,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,976,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,695,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,120,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,779,2,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,525,1,0.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,969,1,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,471,1,0.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,377,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,449,1,0.6875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,355,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,38,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,486,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,745,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,761,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,405,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,137,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,473,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,404,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,253,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,195,1,0.8125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,172,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,4,1,0.75,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,134,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,448,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,939,3,0.9375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,908,2,0.6875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,439,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,678,1,0.6875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,703,1,0.75,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,681,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,958,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,655,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,572,1,0.6875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,93,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,614,1,0.9375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,938,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,627,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,90,2,0.71875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,609,1,0.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,78,1,0.75,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,625,2,0.78125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,588,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,329,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,238,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,76,1,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,455,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,575,1,0.6875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,566,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,138,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,39,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,489,1,0.6875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,661,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,143,2,0.75,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,826,1,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,175,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,467,2,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,243,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,325,1,0.8125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,477,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,485,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,753,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,165,1,0.6875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,562,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,338,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,335,3,0.7708333333333334,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,644,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,469,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,14,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,369,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,583,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,917,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,724,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,81,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,119,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,417,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,916,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,544,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,657,1,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,771,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,185,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,166,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,730,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,196,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,108,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,422,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,443,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,271,1,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,967,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,328,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,252,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,507,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,571,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,256,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,943,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,273,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,601,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,892,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,738,1,0.8125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,630,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,80,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,193,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,862,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,227,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,465,1,0.8125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,294,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,402,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,364,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,500,2,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,663,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,872,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,870,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,136,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,495,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,662,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,201,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,793,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,818,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,731,1,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,463,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,383,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,535,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,300,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,183,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,940,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,545,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,488,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,406,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,231,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,230,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,266,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,903,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,712,1,0.0625,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,334,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,83,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,800,1,0.8125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,993,1,0.0625,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,687,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,251,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,920,1,0.9375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,864,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,293,1,0.125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,810,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,371,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,54,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,376,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,594,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,512,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,96,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,983,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,867,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,151,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,567,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,236,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,232,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,879,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,52,1,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,578,1,0.6875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,715,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,154,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,279,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,689,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,361,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,734,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,319,1,0.8125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,842,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,86,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,207,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,984,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,389,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,490,1,0.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,841,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,927,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,98,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,29,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,403,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,341,1,0.0625,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,395,1,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,3,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,683,1,0.8125,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,354,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,795,1,0.75,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,823,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
LLaMA-3.1-8B,SVAMP,612,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_LLaMA-3.1-8B__SVAMP.json
