model,benchmark,problem_idx,pass1_trace0,source_jsonl,mean_reasoning_score_0_1,n_judged_traces_this_problem
LLaMA-3.1-8B,SVAMP,353,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.3125,1
LLaMA-3.1-8B,SVAMP,354,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,355,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,361,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,364,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,369,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.5,1
LLaMA-3.1-8B,SVAMP,371,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,376,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,377,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.375,1
LLaMA-3.1-8B,SVAMP,383,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,389,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,393,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,395,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.875,1
LLaMA-3.1-8B,SVAMP,402,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,403,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.4375,1
LLaMA-3.1-8B,SVAMP,404,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,405,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,406,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.4375,1
LLaMA-3.1-8B,SVAMP,417,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,422,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,439,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.5,1
LLaMA-3.1-8B,SVAMP,443,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,2
LLaMA-3.1-8B,SVAMP,448,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.4375,1
LLaMA-3.1-8B,SVAMP,449,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.6875,1
LLaMA-3.1-8B,SVAMP,452,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.375,1
LLaMA-3.1-8B,SVAMP,455,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.5,1
LLaMA-3.1-8B,SVAMP,463,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,465,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.8125,1
LLaMA-3.1-8B,SVAMP,467,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.875,2
LLaMA-3.1-8B,SVAMP,469,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,471,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.0,1
LLaMA-3.1-8B,SVAMP,473,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,477,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,2
LLaMA-3.1-8B,SVAMP,485,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.25,1
LLaMA-3.1-8B,SVAMP,486,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,488,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,2
LLaMA-3.1-8B,SVAMP,489,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.6875,1
LLaMA-3.1-8B,SVAMP,490,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.0,1
LLaMA-3.1-8B,SVAMP,495,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.3125,1
LLaMA-3.1-8B,SVAMP,500,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.375,2
LLaMA-3.1-8B,SVAMP,507,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,512,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,525,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.0,1
LLaMA-3.1-8B,SVAMP,535,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,2
LLaMA-3.1-8B,SVAMP,544,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,545,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.3125,1
LLaMA-3.1-8B,SVAMP,555,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,562,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,2
LLaMA-3.1-8B,SVAMP,566,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,567,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,571,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,572,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.6875,1
LLaMA-3.1-8B,SVAMP,575,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.6875,1
LLaMA-3.1-8B,SVAMP,578,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.6875,1
LLaMA-3.1-8B,SVAMP,580,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,583,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.5,1
LLaMA-3.1-8B,SVAMP,588,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,594,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,601,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,609,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.0,1
LLaMA-3.1-8B,SVAMP,612,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,613,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,614,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.9375,1
LLaMA-3.1-8B,SVAMP,616,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,624,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,625,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.78125,2
LLaMA-3.1-8B,SVAMP,627,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,630,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.3125,1
LLaMA-3.1-8B,SVAMP,632,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.625,2
LLaMA-3.1-8B,SVAMP,644,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,655,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.5,1
LLaMA-3.1-8B,SVAMP,657,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.875,1
LLaMA-3.1-8B,SVAMP,661,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.25,1
LLaMA-3.1-8B,SVAMP,662,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,663,0.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.5625,1
LLaMA-3.1-8B,SVAMP,678,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.6875,1
LLaMA-3.1-8B,SVAMP,681,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.4375,1
LLaMA-3.1-8B,SVAMP,682,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,1.0,1
LLaMA-3.1-8B,SVAMP,683,1.0,source_pass16_jsonl_by_model/Llama_3.1_8B_Instruct/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_391c908a-0d8a-481d-a180-18c378302070_processed.jsonl,0.8125,1
