model,dataset,benchmark,seed,n_questions,y_train_mean_reasoning,y_test_mean_reasoning,checkpoint_path,frs_pct,pass1_pct,base_reasoning,snr,unfiltered_reasoning_mean,jsonl_path,high_conf_accuracy_pct,cum_top10_mean_reasoning_0_1,pass16_pct,n_problems,n_lines_with_trace_count_neq_16
Phi-4-Reas.,CommonsenseQA,CSQA,123,100,0.66375,0.64875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___CommonsenseQA.json,33.4,36.9,38.7,2.145474,0.65625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_8ff20c7d-8036-43e0-8cb4-7527d5dbfe3e_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_8ff20c7d-8036-43e0-8cb4-7527d5dbfe3e_processed.jsonl,67.2,0.33375,94.67649467649468,1221,0
Phi-4-Reas.,CommonsenseQA,CSQA,456,100,0.6875,0.625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___CommonsenseQA.json,33.4,36.9,38.7,2.145474,0.65625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_8ff20c7d-8036-43e0-8cb4-7527d5dbfe3e_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_8ff20c7d-8036-43e0-8cb4-7527d5dbfe3e_processed.jsonl,67.2,0.33375,94.67649467649468,1221,0
Phi-4-Reas.,CommonsenseQA,CSQA,789,100,0.63125,0.68125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___CommonsenseQA.json,33.4,36.9,38.7,2.145474,0.65625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_8ff20c7d-8036-43e0-8cb4-7527d5dbfe3e_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_8ff20c7d-8036-43e0-8cb4-7527d5dbfe3e_processed.jsonl,67.2,0.33375,94.67649467649468,1221,0
Phi-4-Reas.,CommonsenseQA,CSQA,2024,100,0.65125,0.66125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___CommonsenseQA.json,33.4,36.9,38.7,2.145474,0.65625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_8ff20c7d-8036-43e0-8cb4-7527d5dbfe3e_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_8ff20c7d-8036-43e0-8cb4-7527d5dbfe3e_processed.jsonl,67.2,0.33375,94.67649467649468,1221,0
Phi-4-Reas.,CommonsenseQA,CSQA,3141,100,0.68125,0.63125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___CommonsenseQA.json,33.4,36.9,38.7,2.145474,0.65625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_8ff20c7d-8036-43e0-8cb4-7527d5dbfe3e_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_8ff20c7d-8036-43e0-8cb4-7527d5dbfe3e_processed.jsonl,67.2,0.33375,94.67649467649468,1221,0
Phi-4-Reas.,GPQA,GPQA,17,100,0.5675,0.545,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GPQA.json,62.3,44.0,50.97,0.858754,0.55625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed.jsonl,56.21,0.6225,97.09821428571428,448,0
Phi-4-Reas.,GPQA,GPQA,42,100,0.54875,0.56375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GPQA.json,62.3,44.0,50.97,0.858754,0.55625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed.jsonl,56.21,0.6225,97.09821428571428,448,0
Phi-4-Reas.,GPQA,GPQA,99,100,0.54875,0.56375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GPQA.json,62.3,44.0,50.97,0.858754,0.55625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed.jsonl,56.21,0.6225,97.09821428571428,448,0
Phi-4-Reas.,GPQA,GPQA,123,100,0.545,0.5675,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GPQA.json,62.3,44.0,50.97,0.858754,0.55625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed.jsonl,56.21,0.6225,97.09821428571428,448,0
Phi-4-Reas.,GPQA,GPQA,456,100,0.545,0.5675,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GPQA.json,62.3,44.0,50.97,0.858754,0.55625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed.jsonl,56.21,0.6225,97.09821428571428,448,0
Phi-4-Reas.,GPQA,GPQA,789,100,0.58875,0.52375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GPQA.json,62.3,44.0,50.97,0.858754,0.55625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed.jsonl,56.21,0.6225,97.09821428571428,448,0
Phi-4-Reas.,GPQA,GPQA,2024,100,0.54125,0.57125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GPQA.json,62.3,44.0,50.97,0.858754,0.55625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed.jsonl,56.21,0.6225,97.09821428571428,448,0
Phi-4-Reas.,GPQA,GPQA,3141,100,0.58,0.5325,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GPQA.json,62.3,44.0,50.97,0.858754,0.55625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Phi_4_reasoning/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_6162977f-1de8-4882-aaa9-00e145e15972_processed.jsonl,56.21,0.6225,97.09821428571428,448,0
Phi-4-Reas.,GSM8K,GSM8K,17,100,0.9525,0.93625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GSM8K.json,84.5,95.4,90.79,0.740415,0.944375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed.jsonl,96.02,0.845,98.18043972706596,1319,0
Phi-4-Reas.,GSM8K,GSM8K,42,100,0.95625,0.9325,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GSM8K.json,84.5,95.4,90.79,0.740415,0.944375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed.jsonl,96.02,0.845,98.18043972706596,1319,0
Phi-4-Reas.,GSM8K,GSM8K,99,100,0.94625,0.9425,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GSM8K.json,84.5,95.4,90.79,0.740415,0.944375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed.jsonl,96.02,0.845,98.18043972706596,1319,0
Phi-4-Reas.,GSM8K,GSM8K,123,100,0.935,0.95375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GSM8K.json,84.5,95.4,90.79,0.740415,0.944375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed.jsonl,96.02,0.845,98.18043972706596,1319,0
Phi-4-Reas.,GSM8K,GSM8K,456,100,0.94375,0.945,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GSM8K.json,84.5,95.4,90.79,0.740415,0.944375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed.jsonl,96.02,0.845,98.18043972706596,1319,0
Phi-4-Reas.,GSM8K,GSM8K,789,100,0.9475,0.94125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GSM8K.json,84.5,95.4,90.79,0.740415,0.944375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed.jsonl,96.02,0.845,98.18043972706596,1319,0
Phi-4-Reas.,GSM8K,GSM8K,2024,100,0.92875,0.96,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GSM8K.json,84.5,95.4,90.79,0.740415,0.944375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed.jsonl,96.02,0.845,98.18043972706596,1319,0
Phi-4-Reas.,GSM8K,GSM8K,3141,100,0.92625,0.9625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___GSM8K.json,84.5,95.4,90.79,0.740415,0.944375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_21f83e35-c179-42f4-a76d-7d90d9098a27_processed.jsonl,96.02,0.845,98.18043972706596,1319,0
Phi-4-Reas.,MATH500,MATH500,17,100,0.815,0.80875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___MATH500.json,80.0,74.6,78.43,-0.036428,0.811875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed.jsonl,88.5,0.8,95.6,500,0
Phi-4-Reas.,MATH500,MATH500,42,100,0.78375,0.84,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___MATH500.json,80.0,74.6,78.43,-0.036428,0.811875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed.jsonl,88.5,0.8,95.6,500,0
Phi-4-Reas.,MATH500,MATH500,99,100,0.785,0.83875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___MATH500.json,80.0,74.6,78.43,-0.036428,0.811875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed.jsonl,88.5,0.8,95.6,500,0
Phi-4-Reas.,MATH500,MATH500,123,100,0.82875,0.795,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___MATH500.json,80.0,74.6,78.43,-0.036428,0.811875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed.jsonl,88.5,0.8,95.6,500,0
Phi-4-Reas.,MATH500,MATH500,456,100,0.805,0.81875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___MATH500.json,80.0,74.6,78.43,-0.036428,0.811875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed.jsonl,88.5,0.8,95.6,500,0
Phi-4-Reas.,MATH500,MATH500,789,100,0.78875,0.835,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___MATH500.json,80.0,74.6,78.43,-0.036428,0.811875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed.jsonl,88.5,0.8,95.6,500,0
Phi-4-Reas.,MATH500,MATH500,2024,100,0.80375,0.82,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___MATH500.json,80.0,74.6,78.43,-0.036428,0.811875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed.jsonl,88.5,0.8,95.6,500,0
Phi-4-Reas.,MATH500,MATH500,3141,100,0.795,0.82875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___MATH500.json,80.0,74.6,78.43,-0.036428,0.811875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_1cdfdbe8-a4a2-435f-98aa-3c0e4b0bdbaa_processed.jsonl,88.5,0.8,95.6,500,0
Phi-4-Reas.,SVAMP,SVAMP,17,100,0.87,0.89125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___SVAMP.json,74.8,94.6,87.18,-0.037384,0.880625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed.jsonl,94.5,0.7475,97.4,1000,0
Phi-4-Reas.,SVAMP,SVAMP,42,100,0.87,0.89125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___SVAMP.json,74.8,94.6,87.18,-0.037384,0.880625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed.jsonl,94.5,0.7475,97.4,1000,0
Phi-4-Reas.,SVAMP,SVAMP,99,100,0.87625,0.885,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___SVAMP.json,74.8,94.6,87.18,-0.037384,0.880625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed.jsonl,94.5,0.7475,97.4,1000,0
Phi-4-Reas.,SVAMP,SVAMP,123,100,0.88,0.88125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___SVAMP.json,74.8,94.6,87.18,-0.037384,0.880625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed.jsonl,94.5,0.7475,97.4,1000,0
Phi-4-Reas.,SVAMP,SVAMP,456,100,0.86875,0.8925,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___SVAMP.json,74.8,94.6,87.18,-0.037384,0.880625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed.jsonl,94.5,0.7475,97.4,1000,0
Phi-4-Reas.,SVAMP,SVAMP,789,100,0.895,0.86625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___SVAMP.json,74.8,94.6,87.18,-0.037384,0.880625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed.jsonl,94.5,0.7475,97.4,1000,0
Phi-4-Reas.,SVAMP,SVAMP,2024,100,0.895,0.86625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___SVAMP.json,74.8,94.6,87.18,-0.037384,0.880625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed.jsonl,94.5,0.7475,97.4,1000,0
Phi-4-Reas.,SVAMP,SVAMP,3141,100,0.88125,0.88,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Phi-4-Reas___SVAMP.json,74.8,94.6,87.18,-0.037384,0.880625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Phi_4_reasoning/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e8897f09-a48b-41da-b17e-80ab70f50b90_processed.jsonl,94.5,0.7475,97.4,1000,0
Qwen2.5-7B,AQuA,AQuA,17,100,0.7275,0.665,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen2_5-7B__AQuA.json,77.2,78.3,77.85,1.563688,0.69625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen2.5_7B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_99419048-ed0d-48bf-8841-7ced9d2a5bd9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_99419048-ed0d-48bf-8841-7ced9d2a5bd9.jsonl,86.49,0.7725,94.88188976377953,254,0
Qwen2.5-7B,AQuA,AQuA,42,100,0.74,0.6525,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen2_5-7B__AQuA.json,77.2,78.3,77.85,1.563688,0.69625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen2.5_7B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_99419048-ed0d-48bf-8841-7ced9d2a5bd9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_99419048-ed0d-48bf-8841-7ced9d2a5bd9.jsonl,86.49,0.7725,94.88188976377953,254,0
Qwen2.5-7B,AQuA,AQuA,99,100,0.68875,0.70375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen2_5-7B__AQuA.json,77.2,78.3,77.85,1.563688,0.69625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen2.5_7B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_99419048-ed0d-48bf-8841-7ced9d2a5bd9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_99419048-ed0d-48bf-8841-7ced9d2a5bd9.jsonl,86.49,0.7725,94.88188976377953,254,0
Qwen2.5-7B,AQuA,AQuA,123,100,0.69625,0.69625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen2_5-7B__AQuA.json,77.2,78.3,77.85,1.563688,0.69625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen2.5_7B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_99419048-ed0d-48bf-8841-7ced9d2a5bd9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_99419048-ed0d-48bf-8841-7ced9d2a5bd9.jsonl,86.49,0.7725,94.88188976377953,254,0
Qwen2.5-7B,AQuA,AQuA,456,100,0.66875,0.72375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen2_5-7B__AQuA.json,77.2,78.3,77.85,1.563688,0.69625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen2.5_7B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_99419048-ed0d-48bf-8841-7ced9d2a5bd9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_99419048-ed0d-48bf-8841-7ced9d2a5bd9.jsonl,86.49,0.7725,94.88188976377953,254,0
Qwen2.5-7B,AQuA,AQuA,789,100,0.69,0.7025,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen2_5-7B__AQuA.json,77.2,78.3,77.85,1.563688,0.69625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen2.5_7B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_99419048-ed0d-48bf-8841-7ced9d2a5bd9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_99419048-ed0d-48bf-8841-7ced9d2a5bd9.jsonl,86.49,0.7725,94.88188976377953,254,0
