model,dataset,benchmark,question_id,reasoning_score_top_conf,mean_reasoning_score_random,selection_gain_question,n_random_valid,n_top_valid
Qwen2.5-7B,SVAMP,SVAMP,197,0.5,0.5,0.0,1,1
Qwen2.5-7B,SVAMP,SVAMP,211,0.5,0.5625,-0.0625,1,1
Qwen2.5-7B,SVAMP,SVAMP,222,0.5,0.875,-0.375,1,1
Qwen2.5-7B,SVAMP,SVAMP,223,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,SVAMP,SVAMP,224,0.625,0.6875,-0.0625,1,1
Qwen2.5-7B,SVAMP,SVAMP,239,0.6875,0.625,0.0625,1,1
Qwen2.5-7B,SVAMP,SVAMP,255,0.6875,0.875,-0.1875,1,1
Qwen2.5-7B,SVAMP,SVAMP,312,1.0,1.0,0.0,1,1
Qwen2.5-7B,SVAMP,SVAMP,339,0.75,1.0,-0.25,1,1
Qwen2.5-7B,SVAMP,SVAMP,362,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,SVAMP,SVAMP,370,0.6875,0.5,0.1875,1,1
Qwen2.5-7B,SVAMP,SVAMP,376,0.5,1.0,-0.5,1,1
Qwen2.5-7B,SVAMP,SVAMP,442,0.3125,0.5625,-0.25,1,1
Qwen2.5-7B,SVAMP,SVAMP,447,0.6875,0.5,0.1875,1,1
Qwen2.5-7B,SVAMP,SVAMP,464,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,SVAMP,SVAMP,470,0.3125,0.5,-0.1875,1,1
Qwen2.5-7B,SVAMP,SVAMP,480,0.5,1.0,-0.5,1,1
Qwen2.5-7B,SVAMP,SVAMP,485,0.6875,0.375,0.3125,1,1
Qwen2.5-7B,SVAMP,SVAMP,488,0.5,1.0,-0.5,1,1
Qwen2.5-7B,SVAMP,SVAMP,489,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,SVAMP,SVAMP,514,1.0,0.5,0.5,1,1
Qwen2.5-7B,SVAMP,SVAMP,528,0.625,1.0,-0.375,1,1
Qwen2.5-7B,SVAMP,SVAMP,530,0.6875,0.6875,0.0,1,1
Qwen2.5-7B,SVAMP,SVAMP,537,0.4375,1.0,-0.5625,1,1
Qwen2.5-7B,SVAMP,SVAMP,586,0.5,1.0,-0.5,1,1
Qwen2.5-7B,SVAMP,SVAMP,602,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,SVAMP,SVAMP,621,0.5,0.5,0.0,1,1
Qwen2.5-7B,SVAMP,SVAMP,623,0.5625,0.6875,-0.125,1,1
Qwen2.5-7B,SVAMP,SVAMP,681,0.5,1.0,-0.5,1,1
Qwen2.5-7B,SVAMP,SVAMP,688,0.6875,0.5,0.1875,1,1
Qwen2.5-7B,SVAMP,SVAMP,690,0.5,0.5625,-0.0625,1,1
Qwen2.5-7B,SVAMP,SVAMP,699,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,SVAMP,SVAMP,717,0.6875,0.6875,0.0,1,1
Qwen2.5-7B,SVAMP,SVAMP,719,0.875,1.0,-0.125,1,1
Qwen2.5-7B,SVAMP,SVAMP,722,0.625,0.5,0.125,1,1
Qwen2.5-7B,SVAMP,SVAMP,730,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,SVAMP,SVAMP,774,0.8125,0.5,0.3125,1,1
Qwen2.5-7B,SVAMP,SVAMP,781,0.6875,0.9375,-0.25,1,1
Qwen2.5-7B,SVAMP,SVAMP,797,0.875,0.6875,0.1875,1,1
Qwen2.5-7B,SVAMP,SVAMP,819,0.5,0.6875,-0.1875,1,1
Qwen2.5-7B,SVAMP,SVAMP,824,0.5,1.0,-0.5,1,1
Qwen2.5-7B,SVAMP,SVAMP,879,0.5625,0.5,0.0625,1,1
Qwen2.5-7B,SVAMP,SVAMP,928,0.375,1.0,-0.625,1,1
Qwen2.5-7B,SVAMP,SVAMP,936,1.0,0.5,0.5,1,1
Qwen2.5-7B,SVAMP,SVAMP,951,0.875,0.5,0.375,1,1
Qwen2.5-7B,SVAMP,SVAMP,960,0.5,1.0,-0.5,1,1
Qwen2.5-7B,SVAMP,SVAMP,982,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,SVAMP,SVAMP,998,0.5,1.0,-0.5,1,1
Qwen2.5-Math,AQuA,AQuA,0,0.5,0.8125,-0.3125,1,1
Qwen2.5-Math,AQuA,AQuA,7,0.6875,0.125,0.5625,1,1
Qwen2.5-Math,AQuA,AQuA,12,0.25,0.5625,-0.3125,1,1
Qwen2.5-Math,AQuA,AQuA,23,0.25,1.0,-0.75,1,1
Qwen2.5-Math,AQuA,AQuA,31,1.0,0.75,0.25,1,1
Qwen2.5-Math,AQuA,AQuA,33,0.8125,1.0,-0.1875,1,1
Qwen2.5-Math,AQuA,AQuA,34,0.25,1.0,-0.75,1,1
Qwen2.5-Math,AQuA,AQuA,35,1.0,1.0,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,37,0.375,0.3125,0.0625,1,1
Qwen2.5-Math,AQuA,AQuA,40,0.25,0.5625,-0.3125,1,1
Qwen2.5-Math,AQuA,AQuA,48,0.875,1.0,-0.125,1,1
Qwen2.5-Math,AQuA,AQuA,50,0.8125,1.0,-0.1875,1,1
Qwen2.5-Math,AQuA,AQuA,52,0.75,0.5,0.25,1,1
Qwen2.5-Math,AQuA,AQuA,59,0.5625,0.5,0.0625,1,1
Qwen2.5-Math,AQuA,AQuA,68,0.25,0.875,-0.625,1,1
Qwen2.5-Math,AQuA,AQuA,74,1.0,1.0,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,87,1.0,1.0,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,92,1.0,1.0,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,105,1.0,0.375,0.625,1,1
Qwen2.5-Math,AQuA,AQuA,119,0.0,1.0,-1.0,1,1
Qwen2.5-Math,AQuA,AQuA,125,0.625,0.5625,0.0625,1,1
Qwen2.5-Math,AQuA,AQuA,126,0.5625,0.625,-0.0625,1,1
Qwen2.5-Math,AQuA,AQuA,127,1.0,0.3125,0.6875,1,1
Qwen2.5-Math,AQuA,AQuA,129,1.0,1.0,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,136,0.625,0.8125,-0.1875,1,1
Qwen2.5-Math,AQuA,AQuA,148,1.0,1.0,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,157,0.5,0.625,-0.125,1,1
Qwen2.5-Math,AQuA,AQuA,178,0.75,0.5625,0.1875,1,1
Qwen2.5-Math,AQuA,AQuA,180,0.875,1.0,-0.125,1,1
Qwen2.5-Math,AQuA,AQuA,185,0.8125,1.0,-0.1875,1,1
Qwen2.5-Math,AQuA,AQuA,186,0.0,1.0,-1.0,1,1
Qwen2.5-Math,AQuA,AQuA,194,1.0,1.0,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,195,1.0,1.0,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,209,0.5625,0.5,0.0625,1,1
Qwen2.5-Math,AQuA,AQuA,210,0.25,0.5,-0.25,1,1
Qwen2.5-Math,AQuA,AQuA,211,0.8125,1.0,-0.1875,1,1
Qwen2.5-Math,AQuA,AQuA,212,1.0,0.875,0.125,1,1
Qwen2.5-Math,AQuA,AQuA,213,0.75,1.0,-0.25,1,1
Qwen2.5-Math,AQuA,AQuA,218,1.0,1.0,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,220,0.875,1.0,-0.125,1,1
Qwen2.5-Math,AQuA,AQuA,221,0.875,1.0,-0.125,1,1
Qwen2.5-Math,AQuA,AQuA,228,0.6875,0.6875,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,234,0.875,0.875,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,235,1.0,1.0,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,236,0.6875,0.4375,0.25,1,1
Qwen2.5-Math,AQuA,AQuA,242,1.0,1.0,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,245,0.875,0.875,0.0,1,1
Qwen2.5-Math,AQuA,AQuA,248,0.25,0.5625,-0.3125,1,1
Qwen2.5-Math,AQuA,AQuA,250,0.5,0.5625,-0.0625,1,1
Qwen2.5-Math,AQuA,AQuA,252,1.0,0.6875,0.3125,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,80,1.0,1.0,0.0,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,106,0.0625,0.875,-0.8125,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,109,0.8125,1.0,-0.1875,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,143,0.8125,0.375,0.4375,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,146,0.5625,0.625,-0.0625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,172,0.375,0.5,-0.125,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,207,0.4375,0.3125,0.125,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,220,0.625,0.5625,0.0625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,281,0.625,0.875,-0.25,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,283,0.5625,0.5625,0.0,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,284,0.6875,0.875,-0.1875,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,289,0.625,0.6875,-0.0625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,309,0.375,0.125,0.25,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,313,1.0,0.8125,0.1875,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,319,0.6875,0.8125,-0.125,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,325,0.5625,0.3125,0.25,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,348,0.6875,0.8125,-0.125,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,368,0.4375,0.375,0.0625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,373,1.0,1.0,0.0,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,394,0.875,0.8125,0.0625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,400,0.875,0.75,0.125,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,458,0.5625,1.0,-0.4375,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,462,1.0,1.0,0.0,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,464,0.5625,0.5625,0.0,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,474,0.5625,0.625,-0.0625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,538,0.8125,0.5625,0.25,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,543,0.5625,0.625,-0.0625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,546,0.8125,0.75,0.0625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,548,0.625,1.0,-0.375,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,555,0.625,0.5625,0.0625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,563,0.5625,0.375,0.1875,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,582,0.625,0.625,0.0,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,589,1.0,1.0,0.0,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,599,0.625,0.6875,-0.0625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,625,0.1875,0.3125,-0.125,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,664,1.0,1.0,0.0,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,676,0.8125,0.8125,0.0,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,743,1.0,0.5625,0.4375,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,744,0.3125,1.0,-0.6875,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,774,1.0,1.0,0.0,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,781,1.0,0.8125,0.1875,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,835,0.0,1.0,-1.0,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,864,0.0,0.5625,-0.5625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,966,0.375,0.3125,0.0625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,967,1.0,0.8125,0.1875,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,1014,0.625,0.5625,0.0625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,1173,0.875,0.625,0.25,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,1192,0.5625,0.3125,0.25,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,1200,0.25,0.8125,-0.5625,1,1
Qwen2.5-Math,CommonsenseQA,CSQA,1215,0.625,0.625,0.0,1,1
Qwen2.5-Math,GPQA,GPQA,5,0.3125,0.4375,-0.125,1,1
Qwen2.5-Math,GPQA,GPQA,7,0.875,0.375,0.5,1,1
Qwen2.5-Math,GPQA,GPQA,15,0.375,0.5,-0.125,1,1
Qwen2.5-Math,GPQA,GPQA,20,0.4375,0.5,-0.0625,1,1
Qwen2.5-Math,GPQA,GPQA,22,1.0,0.4375,0.5625,1,1
Qwen2.5-Math,GPQA,GPQA,30,0.375,0.5,-0.125,1,1
Qwen2.5-Math,GPQA,GPQA,37,0.8125,0.375,0.4375,1,1
Qwen2.5-Math,GPQA,GPQA,48,0.5625,0.4375,0.125,1,1
Qwen2.5-Math,GPQA,GPQA,63,0.5625,0.375,0.1875,1,1
Qwen2.5-Math,GPQA,GPQA,70,0.75,0.5,0.25,1,1
Qwen2.5-Math,GPQA,GPQA,73,0.3125,0.5,-0.1875,1,1
Qwen2.5-Math,GPQA,GPQA,83,0.5,0.5,0.0,1,1
Qwen2.5-Math,GPQA,GPQA,87,0.5625,0.75,-0.1875,1,1
Qwen2.5-Math,GPQA,GPQA,100,0.5625,0.625,-0.0625,1,1
Qwen2.5-Math,GPQA,GPQA,119,0.3125,0.5625,-0.25,1,1
Qwen2.5-Math,GPQA,GPQA,128,0.625,0.625,0.0,1,1
Qwen2.5-Math,GPQA,GPQA,142,0.5625,0.5625,0.0,1,1
Qwen2.5-Math,GPQA,GPQA,170,0.625,0.375,0.25,1,1
Qwen2.5-Math,GPQA,GPQA,193,0.8125,0.8125,0.0,1,1
Qwen2.5-Math,GPQA,GPQA,194,0.8125,0.375,0.4375,1,1
Qwen2.5-Math,GPQA,GPQA,201,0.5625,0.5625,0.0,1,1
Qwen2.5-Math,GPQA,GPQA,214,1.0,0.625,0.375,1,1
Qwen2.5-Math,GPQA,GPQA,224,0.5625,0.8125,-0.25,1,1
Qwen2.5-Math,GPQA,GPQA,225,0.5625,0.5625,0.0,1,1
Qwen2.5-Math,GPQA,GPQA,236,0.375,0.4375,-0.0625,1,1
Qwen2.5-Math,GPQA,GPQA,241,0.3125,0.3125,0.0,1,1
Qwen2.5-Math,GPQA,GPQA,245,0.625,0.5625,0.0625,1,1
Qwen2.5-Math,GPQA,GPQA,246,0.3125,0.6875,-0.375,1,1
Qwen2.5-Math,GPQA,GPQA,249,0.5,0.5625,-0.0625,1,1
Qwen2.5-Math,GPQA,GPQA,252,0.8125,0.4375,0.375,1,1
Qwen2.5-Math,GPQA,GPQA,268,0.5625,0.75,-0.1875,1,1
Qwen2.5-Math,GPQA,GPQA,274,0.5,0.4375,0.0625,1,1
Qwen2.5-Math,GPQA,GPQA,276,0.3125,0.375,-0.0625,1,1
Qwen2.5-Math,GPQA,GPQA,277,0.25,0.5,-0.25,1,1
Qwen2.5-Math,GPQA,GPQA,278,0.625,1.0,-0.375,1,1
Qwen2.5-Math,GPQA,GPQA,287,1.0,0.3125,0.6875,1,1
Qwen2.5-Math,GPQA,GPQA,292,0.0,0.375,-0.375,1,1
Qwen2.5-Math,GPQA,GPQA,326,0.5625,0.5,0.0625,1,1
Qwen2.5-Math,GPQA,GPQA,329,0.5,0.75,-0.25,1,1
Qwen2.5-Math,GPQA,GPQA,336,0.3125,0.25,0.0625,1,1
Qwen2.5-Math,GPQA,GPQA,337,0.3125,0.5,-0.1875,1,1
Qwen2.5-Math,GPQA,GPQA,366,0.8125,0.4375,0.375,1,1
Qwen2.5-Math,GPQA,GPQA,380,0.4375,0.375,0.0625,1,1
Qwen2.5-Math,GPQA,GPQA,389,0.5625,0.3125,0.25,1,1
Qwen2.5-Math,GPQA,GPQA,396,0.625,0.5625,0.0625,1,1
Qwen2.5-Math,GPQA,GPQA,408,0.375,0.625,-0.25,1,1
Qwen2.5-Math,GPQA,GPQA,411,0.8125,0.375,0.4375,1,1
Qwen2.5-Math,GPQA,GPQA,429,0.5625,0.4375,0.125,1,1
Qwen2.5-Math,GPQA,GPQA,438,0.5625,0.5,0.0625,1,1
Qwen2.5-Math,GPQA,GPQA,446,0.4375,0.4375,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,23,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,25,0.8125,1.0,-0.1875,1,1
Qwen2.5-Math,GSM8K,GSM8K,41,0.8125,1.0,-0.1875,1,1
Qwen2.5-Math,GSM8K,GSM8K,54,1.0,0.875,0.125,1,1
Qwen2.5-Math,GSM8K,GSM8K,70,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,137,0.5,1.0,-0.5,1,1
Qwen2.5-Math,GSM8K,GSM8K,153,0.5625,0.8125,-0.25,1,1
Qwen2.5-Math,GSM8K,GSM8K,165,1.0,0.4375,0.5625,1,1
Qwen2.5-Math,GSM8K,GSM8K,166,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,184,0.5625,1.0,-0.4375,1,1
Qwen2.5-Math,GSM8K,GSM8K,195,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,209,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,215,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,291,0.8125,1.0,-0.1875,1,1
Qwen2.5-Math,GSM8K,GSM8K,294,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,305,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,334,0.8125,1.0,-0.1875,1,1
Qwen2.5-Math,GSM8K,GSM8K,394,0.25,1.0,-0.75,1,1
Qwen2.5-Math,GSM8K,GSM8K,416,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,419,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,438,0.375,1.0,-0.625,1,1
Qwen2.5-Math,GSM8K,GSM8K,464,0.25,0.875,-0.625,1,1
Qwen2.5-Math,GSM8K,GSM8K,480,1.0,0.8125,0.1875,1,1
Qwen2.5-Math,GSM8K,GSM8K,488,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,634,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,664,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,671,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,738,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,739,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,778,0.5,1.0,-0.5,1,1
Qwen2.5-Math,GSM8K,GSM8K,816,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,819,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,832,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,872,1.0,0.5625,0.4375,1,1
Qwen2.5-Math,GSM8K,GSM8K,928,1.0,0.5625,0.4375,1,1
Qwen2.5-Math,GSM8K,GSM8K,931,0.25,0.3125,-0.0625,1,1
Qwen2.5-Math,GSM8K,GSM8K,961,1.0,0.375,0.625,1,1
Qwen2.5-Math,GSM8K,GSM8K,968,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,975,0.5625,1.0,-0.4375,1,1
Qwen2.5-Math,GSM8K,GSM8K,983,0.3125,1.0,-0.6875,1,1
Qwen2.5-Math,GSM8K,GSM8K,995,0.25,1.0,-0.75,1,1
Qwen2.5-Math,GSM8K,GSM8K,1035,1.0,0.3125,0.6875,1,1
Qwen2.5-Math,GSM8K,GSM8K,1040,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,1068,0.8125,1.0,-0.1875,1,1
Qwen2.5-Math,GSM8K,GSM8K,1109,0.3125,0.5625,-0.25,1,1
Qwen2.5-Math,GSM8K,GSM8K,1171,1.0,0.5625,0.4375,1,1
Qwen2.5-Math,GSM8K,GSM8K,1235,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,1243,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,1253,1.0,1.0,0.0,1,1
Qwen2.5-Math,GSM8K,GSM8K,1266,0.875,1.0,-0.125,1,1
Qwen2.5-Math,MATH500,MATH500,1,0.25,1.0,-0.75,1,1
Qwen2.5-Math,MATH500,MATH500,27,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,30,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,39,0.8125,1.0,-0.1875,1,1
Qwen2.5-Math,MATH500,MATH500,43,0.5,0.5,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,63,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,108,0.25,1.0,-0.75,1,1
Qwen2.5-Math,MATH500,MATH500,126,0.5,0.375,0.125,1,1
Qwen2.5-Math,MATH500,MATH500,143,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,156,0.375,0.375,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,165,0.6875,0.875,-0.1875,1,1
Qwen2.5-Math,MATH500,MATH500,173,0.5,0.8125,-0.3125,1,1
Qwen2.5-Math,MATH500,MATH500,189,0.5,0.5,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,192,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,193,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,219,0.3125,0.875,-0.5625,1,1
Qwen2.5-Math,MATH500,MATH500,235,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,239,0.25,0.25,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,255,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,257,0.75,0.8125,-0.0625,1,1
Qwen2.5-Math,MATH500,MATH500,274,0.4375,1.0,-0.5625,1,1
Qwen2.5-Math,MATH500,MATH500,294,0.3125,0.3125,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,295,0.25,0.4375,-0.1875,1,1
Qwen2.5-Math,MATH500,MATH500,300,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,302,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,304,1.0,0.75,0.25,1,1
Qwen2.5-Math,MATH500,MATH500,306,0.5625,0.5625,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,333,0.5625,0.5,0.0625,1,1
Qwen2.5-Math,MATH500,MATH500,344,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,351,0.3125,0.6875,-0.375,1,1
Qwen2.5-Math,MATH500,MATH500,364,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,387,1.0,0.625,0.375,1,1
Qwen2.5-Math,MATH500,MATH500,395,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,398,0.8125,0.75,0.0625,1,1
Qwen2.5-Math,MATH500,MATH500,412,0.5625,0.375,0.1875,1,1
Qwen2.5-Math,MATH500,MATH500,415,1.0,0.625,0.375,1,1
Qwen2.5-Math,MATH500,MATH500,418,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,422,0.3125,0.25,0.0625,1,1
Qwen2.5-Math,MATH500,MATH500,432,0.3125,0.3125,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,449,1.0,1.0,0.0,1,1
Qwen2.5-Math,MATH500,MATH500,454,1.0,0.4375,0.5625,1,1
Qwen2.5-Math,MATH500,MATH500,458,0.625,0.5625,0.0625,1,1
Qwen2.5-Math,MATH500,MATH500,462,0.625,0.3125,0.3125,1,1
Qwen2.5-Math,MATH500,MATH500,467,0.8125,0.6875,0.125,1,1
Qwen2.5-Math,MATH500,MATH500,473,0.25,0.8125,-0.5625,1,1
Qwen2.5-Math,MATH500,MATH500,477,1.0,0.625,0.375,1,1
Qwen2.5-Math,MATH500,MATH500,483,0.5625,0.3125,0.25,1,1
Qwen2.5-Math,MATH500,MATH500,485,1.0,0.8125,0.1875,1,1
Qwen2.5-Math,MATH500,MATH500,496,0.8125,0.75,0.0625,1,1
Qwen2.5-Math,MATH500,MATH500,498,0.5,0.8125,-0.3125,1,1
Qwen2.5-Math,SVAMP,SVAMP,14,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,17,0.0,0.3125,-0.3125,1,1
Qwen2.5-Math,SVAMP,SVAMP,90,0.5,0.75,-0.25,1,1
Qwen2.5-Math,SVAMP,SVAMP,95,1.0,0.3125,0.6875,1,1
Qwen2.5-Math,SVAMP,SVAMP,110,1.0,0.875,0.125,1,1
Qwen2.5-Math,SVAMP,SVAMP,126,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,139,0.75,0.375,0.375,1,1
Qwen2.5-Math,SVAMP,SVAMP,155,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,169,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,180,0.3125,1.0,-0.6875,1,1
Qwen2.5-Math,SVAMP,SVAMP,225,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,227,0.375,0.875,-0.5,1,1
Qwen2.5-Math,SVAMP,SVAMP,264,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,332,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,335,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,336,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,355,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,360,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,365,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,378,1.0,0.25,0.75,1,1
Qwen2.5-Math,SVAMP,SVAMP,439,0.5,0.875,-0.375,1,1
Qwen2.5-Math,SVAMP,SVAMP,450,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,464,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,493,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,525,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,541,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,559,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,563,0.8125,0.75,0.0625,1,1
Qwen2.5-Math,SVAMP,SVAMP,627,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,656,0.8125,1.0,-0.1875,1,1
Qwen2.5-Math,SVAMP,SVAMP,676,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,688,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,690,0.5,0.5,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,695,1.0,0.4375,0.5625,1,1
Qwen2.5-Math,SVAMP,SVAMP,701,0.6875,1.0,-0.3125,1,1
